OBJECTID,FID_Wuhan,name,FID_t20130101start,T_TargetID,T_UTCTime,t1,t2,OD,T_Longitud,T_Latitude
3923,12,洪山区,15144,MMC8000GPSANDASYN051113-20818-00000000,1357008520,262144,0,15145,114.348591,30.528603
3424,12,洪山区,15145,MMC8000GPSANDASYN051113-20818-00000000,1357008820,0,262144,15146,114.372033,30.519568
1605,12,洪山区,15145,MMC8000GPSANDASYN051113-20818-00000000,1357009580,262144,0,15146,114.38146,30.503176
1763,12,洪山区,15146,MMC8000GPSANDASYN051113-20818-00000000,1357009680,0,262144,15147,114.385136,30.501028
572,12,洪山区,15146,MMC8000GPSANDASYN051113-20818-00000000,1357010260,262144,0,15147,114.39681,30.475975
956,12,洪山区,15147,MMC8000GPSANDASYN051113-20818-00000000,1357010330,0,262144,15148,114.397526,30.480485
3919,12,洪山区,15147,MMC8000GPSANDASYN051113-20818-00000000,1357011470,262144,0,15148,114.349001,30.52857
3866,12,洪山区,15148,MMC8000GPSANDASYN051113-20818-00000000,1357011650,0,262144,15149,114.358253,30.525033
1285,12,洪山区,15148,MMC8000GPSANDASYN051113-20818-00000000,1357012830,262144,0,15149,114.324685,30.49844
1023,12,洪山区,15149,MMC8000GPSANDASYN051113-20818-00000000,1357013690,0,262144,15150,114.378983,30.48151
4239,12,洪山区,15149,MMC8000GPSANDASYN051113-20818-00000000,1357015010,262144,0,15150,114.368166,30.531173
4489,12,洪山区,15150,MMC8000GPSANDASYN051113-20818-00000000,1357015070,0,262144,15151,114.365416,30.531276
1894,12,洪山区,15150,MMC8000GPSANDASYN051113-20818-00000000,1357015470,262144,0,15151,114.368661,30.50732
2241,12,洪山区,15151,MMC8000GPSANDASYN051113-20818-00000000,1357015630,0,262144,15152,114.372598,30.507456
3061,12,洪山区,15151,MMC8000GPSANDASYN051113-20818-00000000,1357016150,262144,0,15152,114.380353,30.517708
3178,12,洪山区,15152,MMC8000GPSANDASYN051113-20818-00000000,1357016240,0,262144,15153,114.383481,30.515553
2307,12,洪山区,15152,MMC8000GPSANDASYN051113-20818-00000000,1357016360,262144,0,15153,114.391065,30.509423
2480,12,洪山区,15153,MMC8000GPSANDASYN051113-20818-00000000,1357016510,0,262144,15154,114.392205,30.508916
3646,12,洪山区,15153,MMC8000GPSANDASYN051113-20818-00000000,1357016950,262144,0,15154,114.394605,30.525633
3380,12,洪山区,15154,MMC8000GPSANDASYN051113-20818-00000000,1357017140,0,262144,15155,114.395218,30.518815
344,15,江夏区,15154,MMC8000GPSANDASYN051113-20818-00000000,1357018210,262144,0,15155,114.401241,30.462683
377,15,江夏区,15155,MMC8000GPSANDASYN051113-20818-00000000,1357018510,0,262144,15156,114.415111,30.456873
419,15,江夏区,15155,MMC8000GPSANDASYN051113-20818-00000000,1357018820,262144,0,15156,114.42822,30.466441
397,15,江夏区,15156,MMC8000GPSANDASYN051113-20818-00000000,1357018960,0,262144,15157,114.432093,30.458856
2304,12,洪山区,15156,MMC8000GPSANDASYN051113-20818-00000000,1357021770,262144,0,15157,114.399673,30.509368
3029,12,洪山区,15157,MMC8000GPSANDASYN051113-20818-00000000,1357022060,0,262144,15158,114.385906,30.513575
3346,12,洪山区,15157,MMC8000GPSANDASYN051113-20818-00000000,1357022360,262144,0,15158,114.363671,30.521891
3260,12,洪山区,15158,MMC8000GPSANDASYN051113-20818-00000000,1357022470,0,262144,15159,114.362351,30.516916
1932,12,洪山区,15158,MMC8000GPSANDASYN051113-20818-00000000,1357022700,262144,0,15159,114.372686,30.50741
2145,12,洪山区,15159,MMC8000GPSANDASYN051113-20818-00000000,1357022780,0,262144,15160,114.375438,30.507046
1507,12,洪山区,15159,MMC8000GPSANDASYN051113-20818-00000000,1357022930,262144,0,15160,114.374081,30.50109
1078,12,洪山区,15160,MMC8000GPSANDASYN051113-20829-00000000,1356970630,0,262144,15161,114.338103,30.482458
2272,12,洪山区,15160,MMC8000GPSANDASYN051113-20829-00000000,1356971030,262144,0,15161,114.342553,30.509195
2416,12,洪山区,15161,MMC8000GPSANDASYN051113-20829-00000000,1356972120,0,262144,15162,114.420438,30.508566
2196,12,洪山区,15161,MMC8000GPSANDASYN051113-20829-00000000,1356972470,262144,0,15162,114.396236,30.508875
6707,14,武昌区,15162,MMC8000GPSANDASYN051113-20829-00000000,1356973620,0,262144,15163,114.333875,30.55337
6694,14,武昌区,15162,MMC8000GPSANDASYN051113-20829-00000000,1356973680,262144,0,15163,114.332323,30.553871
4310,14,武昌区,15163,MMC8000GPSANDASYN051113-20829-00000000,1356974130,0,262144,15164,114.326935,30.529793
4074,14,武昌区,15163,MMC8000GPSANDASYN051113-20829-00000000,1356974160,262144,0,15164,114.326935,30.529793
959,12,洪山区,15164,MMC8000GPSANDASYN051113-20829-00000000,1356974940,0,262144,15165,114.321398,30.48052
12817,19,江岸区,15164,MMC8000GPSANDASYN051113-20829-00000000,1356998220,262144,0,15165,114.282263,30.607865
14959,19,江岸区,15165,MMC8000GPSANDASYN051113-20829-00000000,1356998590,0,262144,15166,114.281301,30.624136
15358,19,江岸区,15165,MMC8000GPSANDASYN051113-20829-00000000,1356998690,262144,0,15166,114.280613,30.625836
16191,19,江岸区,15166,MMC8000GPSANDASYN051113-20829-00000000,1356998970,0,262144,15167,114.285825,30.64022
16411,19,江岸区,15166,MMC8000GPSANDASYN051113-20829-00000000,1356999020,262144,0,15167,114.285985,30.639791
13860,19,江岸区,15167,MMC8000GPSANDASYN051113-20829-00000000,1356999580,0,262144,15168,114.301588,30.616426
11327,14,武昌区,15167,MMC8000GPSANDASYN051113-20829-00000000,1357000690,262144,0,15168,114.336085,30.593615
7070,14,武昌区,15168,MMC8000GPSANDASYN051113-20829-00000000,1357001340,0,262144,15169,114.319455,30.556806
6696,14,武昌区,15168,MMC8000GPSANDASYN051113-20829-00000000,1357001600,262144,0,15169,114.332423,30.553906
100,15,江夏区,15169,MMC8000GPSANDASYN051113-20829-00000000,1357003510,0,262144,15170,114.299968,30.420026
203,15,江夏区,15169,MMC8000GPSANDASYN051113-20829-00000000,1357005350,262144,0,15170,114.309931,30.447416
243,15,江夏区,15170,MMC8000GPSANDASYN051113-20829-00000000,1357006470,0,262144,15171,114.416185,30.442451
163,15,江夏区,15170,MMC8000GPSANDASYN051113-20829-00000000,1357006540,262144,0,15171,114.416185,30.442455
84,15,江夏区,15171,MMC8000GPSANDASYN051113-20829-00000000,1357007330,0,262144,15172,114.367763,30.416711
36,15,江夏区,15171,MMC8000GPSANDASYN051113-20829-00000000,1357007490,262144,0,15172,114.367353,30.413486
3955,14,武昌区,15172,MMC8000GPSANDASYN051113-20829-00000000,1357009710,0,262144,15173,114.336011,30.526403
3098,12,洪山区,15172,MMC8000GPSANDASYN051113-20829-00000000,1357011590,262144,0,15173,114.329666,30.5184
2082,12,洪山区,15173,MMC8000GPSANDASYN051113-20829-00000000,1357011990,0,262144,15174,114.320308,30.50659
1792,12,洪山区,15173,MMC8000GPSANDASYN051113-20829-00000000,1357011990,262144,0,15174,114.320308,30.50659
127,15,江夏区,15174,MMC8000GPSANDASYN051113-20829-00000000,1357013830,0,262144,15175,114.426335,30.422986
69,15,江夏区,15174,MMC8000GPSANDASYN051113-20829-00000000,1357013890,262144,0,15175,114.426335,30.422986
2036,12,洪山区,15175,MMC8000GPSANDASYN051113-20829-00000000,1357015140,0,262144,15176,114.397453,30.505943
1665,12,洪山区,15175,MMC8000GPSANDASYN051113-20829-00000000,1357015250,262144,0,15176,114.40015,30.504038
1382,12,洪山区,15176,MMC8000GPSANDASYN051113-20829-00000000,1357015590,0,262144,15177,114.405861,30.49306
1294,12,洪山区,15176,MMC8000GPSANDASYN051113-20829-00000000,1357015810,262144,0,15177,114.415001,30.498658
555,15,江夏区,15177,MMC8000GPSANDASYN051113-20829-00000000,1357016440,0,262144,15178,114.436978,30.465706
396,15,江夏区,15177,MMC8000GPSANDASYN051113-20829-00000000,1357016520,262144,0,15178,114.431575,30.465438
2402,12,洪山区,15178,MMC8000GPSANDASYN051113-20829-00000000,1357017020,0,262144,15179,114.436658,30.508486
1763,12,洪山区,15178,MMC8000GPSANDASYN051113-20829-00000000,1357017090,262144,0,15179,114.437015,30.505895
1622,12,洪山区,15179,MMC8000GPSANDASYN051113-20829-00000000,1357017460,0,262144,15180,114.407243,30.499525
1137,12,洪山区,15179,MMC8000GPSANDASYN051113-20829-00000000,1357017730,262144,0,15180,114.39893,30.493681
2651,12,洪山区,15180,MMC8000GPSANDASYN051113-20829-00000000,1357018120,0,262144,15181,114.40565,30.509901
2391,12,洪山区,15180,MMC8000GPSANDASYN051113-20829-00000000,1357018200,262144,0,15181,114.40565,30.509901
734,12,洪山区,15181,MMC8000GPSANDASYN051113-20829-00000000,1357018770,0,262144,15182,114.39559,30.4736
516,12,洪山区,15181,MMC8000GPSANDASYN051113-20829-00000000,1357018930,262144,0,15182,114.39669,30.472818
3295,12,洪山区,15182,MMC8000GPSANDASYN051113-20829-00000000,1357020750,0,262144,15183,114.407248,30.517438
2946,12,洪山区,15182,MMC8000GPSANDASYN051113-20829-00000000,1357020850,262144,0,15183,114.405041,30.515475
2535,12,洪山区,15183,MMC8000GPSANDASYN051113-20829-00000000,1357021140,0,262144,15184,114.392976,30.509188
1757,12,洪山区,15183,MMC8000GPSANDASYN051113-20829-00000000,1357021300,262144,0,15184,114.393193,30.505746
909,12,洪山区,15184,MMC8000GPSANDASYN051113-20829-00000000,1357021730,0,262144,15185,114.389123,30.478993
556,12,洪山区,15184,MMC8000GPSANDASYN051113-20829-00000000,1357022980,262144,0,15185,114.403633,30.475385
2207,12,洪山区,15185,MMC8000GPSANDASYN051113-20829-00000000,1357023970,0,262144,15186,114.38568,30.507336
1901,12,洪山区,15185,MMC8000GPSANDASYN051113-20829-00000000,1357023980,262144,0,15186,114.38568,30.507336
1566,12,洪山区,15186,MMC8000GPSANDASYN051113-20829-00000000,1357024630,0,262144,15187,114.416135,30.498168
1185,12,洪山区,15186,MMC8000GPSANDASYN051113-20829-00000000,1357024670,262144,0,15187,114.420748,30.495956
12997,13,青山区,15187,MMC8000GPSANDASYN051113-20829-00000000,1357025880,0,262144,15188,114.420331,30.610375
11674,14,武昌区,15187,MMC8000GPSANDASYN051113-20829-00000000,1357026670,262144,0,15188,114.385223,30.596623
7575,14,武昌区,15188,MMC8000GPSANDASYN051113-20829-00000000,1357028090,0,262144,15189,114.336036,30.562661
7367,14,武昌区,15188,MMC8000GPSANDASYN051113-20829-00000000,1357028290,262144,0,15189,114.33923,30.56069
9687,14,武昌区,15189,MMC8000GPSANDASYN051113-20829-00000000,1357029200,0,262144,15190,114.358383,30.581995
7658,14,武昌区,15189,MMC8000GPSANDASYN051113-20829-00000000,1357029570,262144,0,15190,114.342488,30.564253
5055,14,武昌区,15190,MMC8000GPSANDASYN051113-20829-00000000,1357030370,0,262144,15191,114.303768,30.53651
6621,14,武昌区,15190,MMC8000GPSANDASYN051113-20829-00000000,1357035960,262144,0,15191,114.295521,30.553201
6629,16,汉阳区,15191,MMC8000GPSANDASYN051113-20829-00000000,1357038670,0,262144,15192,114.260783,30.552653
6103,16,汉阳区,15191,MMC8000GPSANDASYN051113-20829-00000000,1357038670,262144,0,15192,114.260933,30.5493
5906,16,汉阳区,15192,MMC8000GPSANDASYN051113-20829-00000000,1357038830,0,262144,15193,114.265123,30.54646
5749,16,汉阳区,15192,MMC8000GPSANDASYN051113-20829-00000000,1357038900,262144,0,15193,114.265123,30.54646
5285,16,汉阳区,15193,MMC8000GPSANDASYN051113-20829-00000000,1357039330,0,262144,15194,114.242075,30.538921
5032,16,汉阳区,15193,MMC8000GPSANDASYN051113-20829-00000000,1357039380,262144,0,15194,114.242075,30.538921
6729,16,汉阳区,15194,MMC8000GPSANDASYN051113-20829-00000000,1357039680,0,262144,15195,114.245391,30.553551
6647,16,汉阳区,15194,MMC8000GPSANDASYN051113-20829-00000000,1357039710,262144,0,15195,114.245391,30.553551
4606,12,洪山区,15195,MMC8000GPSANDASYN051113-20829-00000000,1357041640,0,262144,15196,114.359573,30.532161
4410,12,洪山区,15195,MMC8000GPSANDASYN051113-20829-00000000,1357041710,262144,0,15196,114.359543,30.532628
5729,14,武昌区,15196,MMC8000GPSANDASYN051113-20829-00000000,1357042190,0,262144,15197,114.339805,30.544281
5535,14,武昌区,15196,MMC8000GPSANDASYN051113-20829-00000000,1357042200,262144,0,15197,114.339805,30.544281
33,15,江夏区,15197,MMC8000GPSANDASYN051113-20829-00000000,1357045170,0,262144,15198,114.368866,30.391971
959,12,洪山区,15197,MMC8000GPSANDASYN051113-20829-00000000,1357046900,262144,0,15198,114.39023,30.485896
1280,12,洪山区,15198,MMC8000GPSANDASYN051113-20829-00000000,1357047500,0,262144,15199,114.405131,30.489841
952,12,洪山区,15198,MMC8000GPSANDASYN051113-20829-00000000,1357047590,262144,0,15199,114.40464,30.485373
357,15,江夏区,15199,MMC8000GPSANDASYN051113-20829-00000000,1357048340,0,262144,15200,114.4464,30.454946
803,12,洪山区,15199,MMC8000GPSANDASYN051113-20829-00000000,1357049110,262144,0,15200,114.404813,30.481563
1039,12,洪山区,15200,MMC8000GPSANDASYN051113-20829-00000000,1357049320,0,262144,15201,114.382885,30.481606
761,12,洪山区,15200,MMC8000GPSANDASYN051113-20829-00000000,1357049460,262144,0,15201,114.383248,30.48134
1497,12,洪山区,15201,MMC8000GPSANDASYN051113-20829-00000000,1357049870,0,262144,15202,114.391823,30.496581
1204,12,洪山区,15201,MMC8000GPSANDASYN051113-20829-00000000,1357049920,262144,0,15202,114.391823,30.496581
6879,14,武昌区,15202,MMC8000GPSANDASYN051113-20829-00000000,1357051620,0,262144,15203,114.311791,30.554771
7084,14,武昌区,15202,MMC8000GPSANDASYN051113-20829-00000000,1357051680,262144,0,15203,114.308203,30.55777
6909,14,武昌区,15203,MMC8000GPSANDASYN051113-20829-00000000,1357052140,0,262144,15204,114.341361,30.555073
6608,14,武昌区,15203,MMC8000GPSANDASYN051113-20829-00000000,1357052290,262144,0,15204,114.334675,30.553021
8400,14,武昌区,15204,MMC8000GPSANDASYN051113-20829-00000000,1357052640,0,262144,15205,114.357011,30.571375
8002,14,武昌区,15204,MMC8000GPSANDASYN051113-20829-00000000,1357052940,262144,0,15205,114.35983,30.567645
4456,14,武昌区,15205,MMC8000GPSANDASYN051113-20829-00000000,1357053580,0,262144,15206,114.337986,30.53105
4224,14,武昌区,15205,MMC8000GPSANDASYN051113-20829-00000000,1357053590,262144,0,15206,114.337986,30.53105
5350,14,武昌区,15206,MMC8000GPSANDASYN051113-20829-00000000,1357054040,0,262144,15207,114.340423,30.5397
5183,14,武昌区,15206,MMC8000GPSANDASYN051113-20829-00000000,1357054130,262144,0,15207,114.339805,30.540738
4519,14,武昌区,15207,MMC8000GPSANDASYN051113-20829-00000000,1357054520,0,262144,15208,114.33905,30.53147
4274,14,武昌区,15207,MMC8000GPSANDASYN051113-20829-00000000,1357054540,262144,0,15208,114.33905,30.53147
602,12,洪山区,15208,MMC8000GPSANDASYN051113-20829-00000000,1357055640,0,262144,15209,114.3787,30.467555
14816,18,江汉区,15208,MMC8000GPSANDASYN051113-20837-00000000,1356969630,262144,0,15209,114.267966,30.62128
13473,18,江汉区,15209,MMC8000GPSANDASYN051113-20837-00000000,1356972710,0,262144,15210,114.212916,30.613646
13165,18,江汉区,15209,MMC8000GPSANDASYN051113-20837-00000000,1356974130,262144,0,15210,114.263216,30.610025
15491,18,江汉区,15210,MMC8000GPSANDASYN051113-20837-00000000,1356974710,0,262144,15211,114.2594,30.629391
12698,18,江汉区,15210,MMC8000GPSANDASYN051113-20837-00000000,1356975310,262144,0,15211,114.26571,30.606628
9625,17,硚口区,15211,MMC8000GPSANDASYN051113-20837-00000000,1356976820,0,262144,15212,114.274163,30.581585
9526,17,硚口区,15211,MMC8000GPSANDASYN051113-20837-00000000,1356976910,262144,0,15212,114.271233,30.580385
7394,16,汉阳区,15212,MMC8000GPSANDASYN051113-20837-00000000,1356978110,0,262144,15213,114.21342,30.560538
8381,17,硚口区,15212,MMC8000GPSANDASYN051113-20837-00000000,1356979030,262144,0,15213,114.262981,30.571565
16657,19,江岸区,15213,MMC8000GPSANDASYN051113-20837-00000000,1356980100,0,262144,15214,114.289206,30.647458
16671,19,江岸区,15213,MMC8000GPSANDASYN051113-20837-00000000,1356980390,262144,0,15214,114.282201,30.643846
15660,19,江岸区,15214,MMC8000GPSANDASYN051113-20837-00000000,1356993020,0,262144,15215,114.299566,30.631281
14560,19,江岸区,15214,MMC8000GPSANDASYN051113-20837-00000000,1356993430,262144,0,15215,114.307855,30.619796
14310,18,江汉区,15215,MMC8000GPSANDASYN051113-20837-00000000,1356994510,0,262144,15216,114.25169,30.619595
14385,18,江汉区,15215,MMC8000GPSANDASYN051113-20837-00000000,1356994580,262144,0,15216,114.251666,30.618716
9313,17,硚口区,15216,MMC8000GPSANDASYN051113-20837-00000000,1356995430,0,262144,15217,114.283723,30.579215
8899,17,硚口区,15216,MMC8000GPSANDASYN051113-20837-00000000,1356995720,262144,0,15217,114.291113,30.575856
12606,18,江汉区,15217,MMC8000GPSANDASYN051113-20837-00000000,1356998310,0,262144,15218,114.273566,30.607846
11824,18,江汉区,15217,MMC8000GPSANDASYN051113-20837-00000000,1356998620,262144,0,15218,114.264196,30.597831
14332,18,江汉区,15218,MMC8000GPSANDASYN051113-20837-00000000,1356999190,0,262144,15219,114.251508,30.61972
11381,18,江汉区,15218,MMC8000GPSANDASYN051113-20837-00000000,1357001760,262144,0,15219,114.288963,30.594006
12647,18,江汉区,15219,MMC8000GPSANDASYN051113-20837-00000000,1357003040,0,262144,15220,114.238278,30.608185
13178,18,江汉区,15219,MMC8000GPSANDASYN051113-20837-00000000,1357003220,262144,0,15220,114.24379,30.610106
14019,18,江汉区,15220,MMC8000GPSANDASYN051113-20837-00000000,1357003550,0,262144,15221,114.247208,30.617581
13668,18,江汉区,15220,MMC8000GPSANDASYN051113-20837-00000000,1357004450,262144,0,15221,114.207821,30.613393
15028,18,江汉区,15221,MMC8000GPSANDASYN051113-20837-00000000,1357005290,0,262144,15222,114.251283,30.62489
15750,18,江汉区,15221,MMC8000GPSANDASYN051113-20837-00000000,1357005680,262144,0,15222,114.259425,30.629448
10461,17,硚口区,15222,MMC8000GPSANDASYN051113-20837-00000000,1357007230,0,262144,15223,114.280496,30.587591
10338,17,硚口区,15222,MMC8000GPSANDASYN051113-20837-00000000,1357007350,262144,0,15223,114.278948,30.586035
9176,17,硚口区,15223,MMC8000GPSANDASYN051113-20837-00000000,1357008060,0,262144,15224,114.23698,30.578168
9094,17,硚口区,15223,MMC8000GPSANDASYN051113-20837-00000000,1357008180,262144,0,15224,114.240706,30.577678
3816,16,汉阳区,15224,MMC8000GPSANDASYN051113-20837-00000000,1357009840,0,262144,15225,114.249631,30.524495
3360,16,汉阳区,15224,MMC8000GPSANDASYN051113-20837-00000000,1357009960,262144,0,15225,114.24726,30.52205
2794,20,东西湖区,15225,MMC8000GPSANDASYN051113-20837-00000000,1357010990,0,262144,15226,114.177718,30.511378
2917,20,东西湖区,15225,MMC8000GPSANDASYN051113-20837-00000000,1357011120,262144,0,15226,114.175106,30.515226
11936,19,江岸区,15226,MMC8000GPSANDASYN051113-20837-00000000,1357013460,0,262144,15227,114.29863,30.60099
12142,19,江岸区,15226,MMC8000GPSANDASYN051113-20837-00000000,1357013540,262144,0,15227,114.298566,30.600861
12032,18,江汉区,15227,MMC8000GPSANDASYN051113-20837-00000000,1357014010,0,262144,15228,114.272165,30.602003
12138,18,江汉区,15227,MMC8000GPSANDASYN051113-20837-00000000,1357014110,262144,0,15228,114.273293,30.600821
9041,17,硚口区,15228,MMC8000GPSANDASYN051113-20837-00000000,1357014820,0,262144,15229,114.277676,30.577041
9021,17,硚口区,15228,MMC8000GPSANDASYN051113-20837-00000000,1357014960,262144,0,15229,114.27572,30.577075
14642,18,江汉区,15229,MMC8000GPSANDASYN051113-20837-00000000,1357016090,0,262144,15230,114.238706,30.621596
15582,18,江汉区,15229,MMC8000GPSANDASYN051113-20837-00000000,1357016460,262144,0,15230,114.233405,30.627998
8837,17,硚口区,15230,MMC8000GPSANDASYN051113-20837-00000000,1357017430,0,262144,15231,114.270533,30.574908
8620,17,硚口区,15230,MMC8000GPSANDASYN051113-20837-00000000,1357017720,262144,0,15231,114.267866,30.573248
17471,22,黄陂区,15231,MMC8000GPSANDASYN051113-20837-00000000,1357019550,0,262144,15232,114.233988,30.733283
17506,22,黄陂区,15231,MMC8000GPSANDASYN051113-20837-00000000,1357019740,262144,0,15232,114.234781,30.73314
